422
Fri  .  11:55:48  .  2015-10-16  .    .  ThomasMerge from android-15.2-solutions-att,PHONE-1409: Phone - Scheduled Maintenance Not Working as Expected
Thu  .  11:25:18  .  2015-10-22  .    .  JimmyWidget
Thu  .  11:25:35  .  2015-10-22  .    .  JimmyWidget
Thu  .  11:26:04  .  2015-10-22  .    .  JimmyWidget
Thu  .  13:36:58  .  2015-10-22  .    .  JimmyWidget colors
Thu  .  13:42:47  .  2015-10-22  .    .  JimmyBT Addition
Thu  .  13:52:30  .  2015-10-22  .    .  JimmyEnabled BT module
Thu  .  14:08:58  .  2015-10-22  .    .  Jimmylint fix
Thu  .  14:23:01  .  2015-10-22  .    .  JimmyRemoved unused resources
Thu  .  14:35:31  .  2015-10-22  .    .  JimmyLint fix
Thu  .  14:40:39  .  2015-10-22  .    .  JimmyAdded incpmpatible legacy client parameter
Thu  .  14:42:26  .  2015-10-22  .    .  JimmyLint fix
Fri  .  10:00:03  .  2015-10-23  .    .  JimmyAdded incompatibilty fragment
Fri  .  10:59:01  .  2015-10-23  .    .  JimmyReverted to prod urls
Fri  .  11:57:54  .  2015-10-23  .    .  JimmyLint fix
Fri  .  13:30:01  .  2015-10-23  .    .  JimmyLegacy app uninstall
Fri  .  13:40:49  .  2015-10-23  .    .  JimmyLegacy app uninstall
Fri  .  15:53:31  .  2015-10-23  .    .  JimmyLegacy app uninstall
Fri  .  15:53:51  .  2015-10-23  .    .  JimmyLegacy app uninstall
Fri  .  16:07:36  .  2015-10-23  .    .  JimmyLint fix
Fri  .  17:03:31  .  2015-10-23  .    .  JimmyLint fix
"Tue  .  13:15:19  .  2015-10-27  .    .  VincentFTRPC-159 : Frontier Android || ""Favorite"" is displayed when user selects Folders from 'All Files' section,"
Tue  .  16:01:15  .  2015-10-27  .    .  JimmyAdded spanishclaros folder
Tue  .  16:04:20  .  2015-10-27  .    .  JimmyAdded telcel folder
Tue  .  16:28:16  .  2015-10-27  .    .  JimmyEnabled spanishclaros and telcel clients
Tue  .  16:58:28  .  2015-10-27  .    .  JimmyRemoved client-att and mct-att
"Tue  .  18:12:29  .  2015-10-27  .    .  VincentFTRPC-199 : Frontier Android || Instead of ""All Files"", ""Files"" is displaying in Hamburger menu"
Wed  .  09:36:03  .  2015-10-28  .    .  JimmyRemoved client-att and mct-att
Wed  .  14:57:51  .  2015-10-28  .    .  ThomasAdded ignores
Wed  .  15:02:17  .  2015-10-28  .    .  ThomasFTRPC-55: Incorporate new Password Flows into Frontier Android 15.2 client for Frontier
Wed  .  15:07:07  .  2015-10-28  .    .  ThomasUopdated ignores
Wed  .  15:10:05  .  2015-10-28  .    .  ThomasFTRPC-55: Incorporate new Password Flows into Frontier Android 15.2 client for Frontier,Missed file
Thu  .  08:46:06  .  2015-10-29  .    .  ThomasMoved id splash_parent to ids.xml
Thu  .  10:05:43  .  2015-10-29  .    .  JimmyFTRPC-191
Thu  .  10:59:57  .  2015-10-29  .    .  JimmyBTPC-70
Thu  .  11:25:18  .  2015-10-29  .    .  ThomasFTRPC-133: Frontier Android || User doesn't recieves a notification when a a file is shared with them
Thu  .  11:30:26  .  2015-10-29  .    .  ThomasRemoved qa_wl builds
"Thu  .  13:03:24  .  2015-10-29  .    .  ThomasFTRPC-152: Frontier Android Tablet || ""Available Offline"" is been displayed when user multi select time line photos(select Monts)"
Thu  .  13:12:13  .  2015-10-29  .    .  ThomasRemove empty dirs
Thu  .  13:55:08  .  2015-10-29  .    .  ThomasFTRPC-201: Frontier Android || Contextual menu options positions changing when selecting the files
Thu  .  14:30:41  .  2015-10-29  .    .  ThomasFTRPC-153: Frontier Android Tablet || User able to create dupliacte albums with same name,Merged from main line: Fixed ANDINTL-3815 User is able to create two or more albums with the same name.
Thu  .  14:38:14  .  2015-10-29  .    .  ThomasFixed typo
Thu  .  14:49:23  .  2015-10-29  .    .  ThomasFixed typo
Thu  .  15:13:29  .  2015-10-29  .    .  ThomasFTRPC-160: Frontier Android || Favorite icon is not shown for some of the PDF files
"Thu  .  15:24:47  .  2015-10-29  .    .  ThomasUpdated cloudsdkVersion to '1.0.8.25',PHONE-1759: Error ""WiFi Connection is Lost"" during initial backup while connected to WiFi"
Fri  .  11:09:24  .  2015-10-30  .    .  ThomasSet up qa to amxpc-api
Fri  .  11:13:31  .  2015-10-30  .    .  ThomasSet up dev and prod to amxpc labs
Fri  .  12:22:31  .  2015-10-30  .    .  JimmyHomescreen merge
Fri  .  15:30:32  .  2015-10-30  .    .  ThomasRemoved default settings
Fri  .  16:07:02  .  2015-10-30  .    .  ThomasDisabled buddy sync for amx cient
Mon  .  11:32:59  .  2015-11-02  .    .  ThomasChanged to the frontier prod endpoints
Mon  .  11:38:15  .  2015-11-02  .    .  ThomasAMXPC-22: Incorporate new In-App Purchase Flows into Titans Android 15.2 client for Titans
Mon  .  14:55:02  .  2015-11-02  .    .  ajon0002Add private ArrayList<Count> delta to store difference between incoming and in memory counts.,Add setter updateDelta, called in append method.,Add getter for delta.
Mon  .  14:58:00  .  2015-11-02  .    .  ajon0002Reinstate sendBroadcast, called in notifyOnUpdate.,Initialises ACTION_UPDATE_COUNT intent and sends broadcast for HomeScreenWidget.
Mon  .  15:00:06  .  2015-11-02  .    .  ajon0002Add placeholder ImageView, containing operator logo and invisible ViewFlipper.,VF containts logo and TextView for update msg. Visibility toggled on update.
Mon  .  15:00:59  .  2015-11-02  .    .  ajon0002Make HomeScreenWidget vertically resizeable.
Mon  .  15:02:56  .  2015-11-02  .    .  ajon0002Add DELTA contstants such that Intent sent to HomeScreenWidget can hold delta counts for widet update message.,These are not currently used.
"Mon  .  15:06:09  .  2015-11-02  .    .  ajon0002Add logic onUpdate such that visibility of placeholder logo and viewflipper are toggled.,ViewFlipper flips every 5 seconds between logo and update message (""New content..."")/,After 60s visibility of the VF and placeholder logo are reversed, stopping the animation.,TODO: switch generic update message to ""X new photos, Y new files..."" from Matrix delta."
Mon  .  15:09:41  .  2015-11-02  .    .  ajon0002Add private List<Count> countsDelta.,Populated from CountsMerge.delta on Matrix.updateMediaType call.,Holds delta on Counts between this matrix and previous matrix.
Mon  .  15:13:19  .  2015-11-02  .    .  ajon0002Add private List<Count> countsDelta.,Add constructor with Matrix parameter.,Add getter and setter for countsDelta.,,New constructor calls existing constructor, plus populates countsDelta.,TODO is to hold counts delta per Count.type, instead of in a List, as this is last stop for delta before passing to Intent, which must be as Strings, so do the iterating here.
Mon  .  15:15:35  .  2015-11-02  .    .  ajon0002add string widget_header_update_text, containing generic update message for HomeScreenWidget ViewFlipper TextView.
Tue  .  09:57:23  .  2015-11-03  .    .  ThomasPHONE-1855: Phone - Android Prod Cannot Switch Account
Tue  .  09:59:13  .  2015-11-03  .    .  ThomasReturn imports
Tue  .  10:32:49  .  2015-11-03  .    .  JimmyAdded carriage return
Tue  .  14:35:14  .  2015-11-03  .    .  JimmyFrontier
Tue  .  14:50:34  .  2015-11-03  .    .  /OU=Domain Control Validated/CN=svn.company.net[gradle-release] prepare for next development iteration
Tue  .  14:59:39  .  2015-11-03  .    .  JimmyEnabled all clients
Wed  .  16:15:14  .  2015-11-04  .    .  VincentFTRPC-303: Frontier - Invitation is ON,--------------,invitation is now disabled on Frontier android.
Wed  .  16:37:55  .  2015-11-04  .    .  VincentFTRPC-309 : Frontier - Report Abuse is ON,----------------,report abuse is disabled for Frontier android client.
"Wed  .  20:34:30  .  2015-11-04  .    .  VincentFTRPC-332 : Content anywhere crashes,----------------,Seems like, it is a device specific issue.,There is no ""Content Anywhere"" account created in [android device --> settings --> accounts --> Content Anywhere].,I have fixed ArrayIndexoutOfBounds issue. No_Sync issue is still there."
Wed  .  20:47:04  .  2015-11-04  .    .  VincentFTRPC-304 : Frontier - Default Backups Settings to be ON,---------------,configured with enable_select_all_data_classes_initially = true,default value of this varibale is false for all projects.
Thu  .  16:31:34  .  2015-11-05  .    .  VincentFTRPC-337 : Frontier - Sim Contacts Import - DisabledFTRPC-,---------------,frontier configured with enable_sim_contacts_import = false.,default value of this varibale is true for all projects.,
Thu  .  10:27:58  .  2015-11-12  .    .  ThomasMerged from android-15.2-solutions-att-m,PHONE-2035: Android M - After deleting a photo from the album, photos count does not match the number displayed on the albums page,Merged: ANDINTL-3667: 15.3:Album count is not getting updated after we delete all photos [from revision 1544231]Merged from android-15.2-solutions-att-m,PHONE-2035: Android M - After deleting a photo from the album, photos count does not match the number displayed on the albums page,Merged: ANDINTL-3667: 15.3:Album count is not getting updated after we delete all photos [from revision 1544231]
Thu  .  10:32:06  .  2015-11-12  .    .  ThomasMerged from android-15.2-solutions-att-m,PHONE-2008: Phone 2.0 - Photos/ Songs/ Documents fonts should be bold on home screen. [from revision 1543831]
Thu  .  11:44:34  .  2015-11-12  .    .  ThomasMerged from android-15.2-solutions-att-m,PHONE-2017: PHONE-2019: Android - Timeline Search in Month Folder,Merged from trunk: ANDINTL-3373: 15.2 | 15.2.30 | PC Home Screen | Search functionality is not working within the Timeline Month Folders [from revision 1543798]
Thu  .  14:11:02  .  2015-11-12  .    .  JimmyFTRPC-119
Thu  .  14:16:04  .  2015-11-12  .    .  JimmyFTRPC-119
Thu  .  14:27:36  .  2015-11-12  .    .  JimmyModified app Target version
Thu  .  14:31:35  .  2015-11-12  .    .  JimmyModified test
Thu  .  14:37:08  .  2015-11-12  .    .  JimmyModified test
Thu  .  15:31:13  .  2015-11-12  .    .  JimmyFixed unit test
Thu  .  15:47:49  .  2015-11-12  .    .  JimmyFixed unit test
Thu  .  15:48:11  .  2015-11-12  .    .  JimmyFRT only
Thu  .  20:10:20  .  2015-11-12  .    .  Davefix the build for the jacoco agent warnings
Mon  .  13:45:04  .  2015-11-16  .    .  JimmyAdded sfr module
Mon  .  14:26:50  .  2015-11-16  .    .  JimmyUPdated
Mon  .  14:30:47  .  2015-11-16  .    .  JimmyDropped SDK version
Mon  .  14:35:39  .  2015-11-16  .    .  JimmyChanged minSDK
Mon  .  14:40:00  .  2015-11-16  .    .  JimmyReverted to older cloud sdk
Mon  .  14:47:41  .  2015-11-16  .    .  JimmyReverted to older cloud sdk
Mon  .  15:35:27  .  2015-11-16  .    .  /OU=Domain Control Validated/CN=svn.company.net[gradle-release] prepare for next development iteration
Tue  .  14:09:45  .  2015-11-17  .    .  ThomasMerged from android-15.2-solutions-att-m,PHONE-2017: PHONE-2019: Android - Timeline Search in Month Folder,Merged from trunk: ANDINTL-3373: 15.2 | 15.2.30 | PC Home Screen | Search functionality is not working within the Timeline Month Folders [from revision 1543798],PHONE-2061: Phone 2.0 - Favorited Documents is not showing up under favorite tile. [from revision 1544784],PHONE-2082: Phone - Cannot unfav a doc from documents view,Merged from trunk: ANDINTL-3420 Ability to unfavorite files on mobile [from revision 1545058],Fixed FTRPC-410: Frontier - Favorited Documents is not showing up under favorite tile.
Tue  .  14:56:49  .  2015-11-17  .    .  VincentFTRPC-416 : [FTR Android Client]Android Prod Build is pointed to API server,-------------,reverted changes of Revision: 1545628
Tue  .  15:38:50  .  2015-11-17  .    .  /OU=Domain Control Validated/CN=svn.company.net[gradle-release] prepare for next development iteration
Wed  .  09:06:34  .  2015-11-18  .    .  VincentFTRPC-336 : Frontier Android || TV beaming option does not appear inspite of cast receivers available,-----------,chrome_cast_support_feature= true. enabled on Frontier.
Thu  .  06:31:05  .  2015-11-19  .    .  VincentFTRPC-304 : Frontier - Default Backups Settings to be ON,---------------,+Instant upload for Contacts and Photos will be ON.,
Thu  .  12:26:49  .  2015-11-19  .    .  JimmyHomescreen merge from at&t branch
Thu  .  13:35:41  .  2015-11-19  .    .  JimmyFTRPC-191 - Removed call logs and messages from home screen rendering
Thu  .  13:51:15  .  2015-11-19  .    .  JimmyEnabled all modules
Thu  .  13:53:23  .  2015-11-19  .    .  Freddie- fix a mime-type issue when uploading a file,- use the latest Cloud SDK 1.0.8 branch version to fix issues with upload not resuming + send the Creation-Date attribute at DV-Attach phase (if provided)
Thu  .  16:41:58  .  2015-11-19  .    .  /OU=Domain Control Validated/CN=svn.company.net[gradle-release] prepare for next development iteration
Fri  .  12:26:32  .  2015-11-20  .    .  ThomasFTRPC-381: Add Android M Support to Handset Client,Moving model/permission classes from att-m branch
Fri  .  12:28:01  .  2015-11-20  .    .  ThomasFTRPC-381: Add Android M Support to Handset Client,Moving ui/permission classes from at-m branch
Fri  .  12:33:51  .  2015-11-20  .    .  ThomasFTRPC-381: Add Android M Support to Handset Client,Copy resources from att-m branch
Fri  .  12:35:47  .  2015-11-20  .    .  ThomasFTRPC-381: Add Android M Support to Handset Client,Copying resources from att-m branch
Fri  .  12:37:26  .  2015-11-20  .    .  ThomasFTRPC-381: Add Android M Support to Handset Client,Copying resources from att-m
Fri  .  12:39:03  .  2015-11-20  .    .  ThomasFTRPC-381: Add Android M Support to Handset Client,Copying resources from att-m branch
Fri  .  12:40:31  .  2015-11-20  .    .  ThomasFTRPC-381: Add Android M Support to Handset Client,Copying resources from att-m branch
Fri  .  12:42:14  .  2015-11-20  .    .  ThomasFTRPC-381: Add Android M Support to Handset Client,Copying resouces from att-m branch
Fri  .  12:57:08  .  2015-11-20  .    .  ThomasFTRPC-381: Add Android M Support to Handset Client
Fri  .  13:06:04  .  2015-11-20  .    .  ThomasEnabled com.android.support:support-v4-internal_impl
Fri  .  15:43:36  .  2015-11-20  .    .  ThomasPut dontwarn for android.provider.** to fix snapshot build
Fri  .  16:36:17  .  2015-11-20  .    .  ThomasFTRPC-309: Frontier - Report Abuse is ON
Mon  .  05:50:12  .  2015-11-23  .    .  VincentFTRPC-304 : Frontier - Default Backups Settings to be ON,---------------,instant upload was enabled for all data classes by vivek.,Instant upload only for Contacts and Photos will be ON.,
Mon  .  11:46:06  .  2015-11-23  .    .  ThomasFix crash on the boot complete
Mon  .  15:02:18  .  2015-11-23  .    .  JimmyNew contacts nab version,Homescreen update
Mon  .  15:20:49  .  2015-11-23  .    .  ThomasFTRPC-497: Frontier Android || Difference in the branding icon in push notifications
Mon  .  15:34:21  .  2015-11-23  .    .  /OU=Domain Control Validated/CN=svn.company.net[gradle-release] prepare for next development iteration
Mon  .  16:32:45  .  2015-11-23  .    .  ThomasUpdated jira port number to 8443
Tue  .  13:42:26  .  2015-11-24  .    .  VincentSFR-108 : Create bilingual French/English translated Android application for SFR,-----------,1) added text & assets from ux branch,2) fixed compilation errors.
"Tue  .  13:58:25  .  2015-11-24  .    .  VincentSFR-108 : Create bilingual French/English translated Android application for SFR,-----------,1) strings-array fixed,2) ""AMX Cloud"" replaced by ""SFR Cloud"""
"Tue  .  14:28:19  .  2015-11-24  .    .  ThomasFTRPC-500: Frontier Android || Inconsistencey in My Activity screen,Client used systemAttribute name=""Creation-Date"" instead of versionCreated as version created."
"Tue  .  14:41:53  .  2015-11-24  .    .  VincentSFR-108 : Create bilingual French/English translated Android application for SFR,-----------,three dots. ""..."""
Wed  .  09:26:22  .  2015-11-25  .    .  ThomasChanged splash screen as requested
Wed  .  11:15:27  .  2015-11-25  .    .  ThomasUpdated splashscreen to re use grphc_pcloud_logo image instead of splash_logo
"Wed  .  11:29:15  .  2015-11-25  .    .  ThomasReverted back:,FTRPC-500: Frontier Android || Inconsistencey in My Activity screen,Client used systemAttribute name=""Creation-Date"" instead of versionCreated as version created."
Wed  .  14:17:42  .  2015-11-25  .    .  ThomasChanged jira url to https
Wed  .  16:42:06  .  2015-11-25  .    .  ThomasChanged cloudsdkVersion to '1.0.22.10'
Thu  .  07:33:33  .  2015-11-26  .    .  VincentSFR-108 : Create bilingual French/English translated Android application for SFR,-----------,actionbar color & background
Thu  .  09:17:08  .  2015-11-26  .    .  ThomasFTRPC-393: Frontier - Still receiving push notification even when Notifications is off from app settings.
Thu  .  12:15:26  .  2015-11-26  .    .  VincentSFR-108 : Create bilingual French/English translated Android application for SFR,-----------,reverted --> actionbar color & background,,
Thu  .  12:16:06  .  2015-11-26  .    .  VincentSFR-108 : Create bilingual French/English translated Android application for SFR,-----------,contact-sync enabled.,,
Thu  .  13:30:16  .  2015-11-26  .    .  VincentSFR-108 : Help Foother can be configured by enable_help_footer.,for SFR it is disabled.,,
Thu  .  13:48:29  .  2015-11-26  .    .  ThomasRemoved AMX specific layouts.
Thu  .  13:58:15  .  2015-11-26  .    .  VincentSFR-108 : Create bilingual French/English translated Android application for SFR,-----------,contact-sync disabled. It was not a correct way.,
Thu  .  14:17:48  .  2015-11-26  .    .  VincentSFR-108 : Create bilingual French/English translated Android application for SFR,-----------,contact-sync enabled correctly.,
Thu  .  14:20:12  .  2015-11-26  .    .  VincentSFR-108 : using WL base & snc urls
Thu  .  14:35:32  .  2015-11-26  .    .  VincentSFR-108 : removed unnecessary layouts which were copy-pasted from amx. They were enabling help_footer
Thu  .  15:01:51  .  2015-11-26  .    .  VincentSFR-108 : androidM related strings added.
Fri  .  06:06:30  .  2015-11-27  .    .  VincentSFR-108 : 1.buddy sync removed from settings. 2. italics text corrected.
Fri  .  06:10:10  .  2015-11-27  .    .  VincentSFR-108 : preparing release for SFR
Fri  .  07:05:41  .  2015-11-27  .    .  /OU=Domain Control Validated/CN=svn.company.net[gradle-release] prepare for next development iteration
Fri  .  09:13:26  .  2015-11-27  .    .  ThomasChnaged jira url to htps
Fri  .  09:38:09  .  2015-11-27  .    .  Vincentenable all clients
Fri  .  09:46:32  .  2015-11-27  .    .  ThomasRemoved unused webview.plan.management and webview_plan_management properties
Fri  .  16:57:44  .  2015-11-27  .    .  ThomasRenamed folder to the correct name
